No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
10984,WISEA J065855.30-555945.5,104.73021,-55.99596,IrS,89938.0,0.3,PUN,,4.555,1,0,22,3,1,0,0
10989,WISEA J065855.33-555837.9,104.73056,-55.9772,IrS,89938.0,0.3,PUN,,4.019,1,0,22,3,1,0,0
10990,WISEA J065855.33-560534.6,104.73056,-56.09296,IrS,86940.0,0.29,PUN,,9.247,1,0,14,3,1,0,0
10992,WISEA J065855.34-555542.5,104.73059,-55.9285,G,92006.0,0.3069,SUN,,3.977,2,0,22,4,1,0,0
11001,SSTSL2 J065855.42-555840.6,104.73094,-55.97796,IrS,89938.0,0.3,PUN,,4.048,1,0,10,2,1,0,0
11006,WISEA J065855.44-554407.4,104.73101,-55.73539,IrS,116919.0,0.39,PUN,,13.516,1,0,12,2,1,0,0
11009,WISEA J065855.48-560858.4,104.7312,-56.14956,IrS,89938.0,0.3,PUN,,12.437,1,0,12,2,1,0,0
11011,[FBC2017] J065855.5-560524.8,104.73125,-56.09022,G,95934.0,0.32,PUN,,9.106,1,0,0,1,1,0,0
11022,[FBC2017] J065855.6-561005.6,104.73167,-56.16822,G,92936.0,0.31,PUN,,13.514,1,0,0,1,1,0,0
11033,SSTSL2 J065855.72-561048.5,104.7322,-56.18017,IrS,98932.0,0.33,PUN,,14.208,1,0,4,2,1,0,0
11036,SSTSL2 J065855.77-560132.7,104.73239,-56.02575,IrS,98932.0,0.33,PUN,,5.827,1,0,8,2,1,0,0
11040,WISEA J065855.80-560142.0,104.73253,-56.02834,IrS,90238.0,0.301,SUN,,5.948,1,0,22,3,1,0,0
11043,SSTSL2 J065855.82-555824.7,104.73259,-55.97355,IrS,113921.0,0.38,PUN,,4.005,1,0,10,2,1,0,0
11047,WISEA J065855.84-560514.6,104.73268,-56.0874,IrS,83942.0,0.28,PUN,,8.972,1,0,18,3,1,0,0
11064,SSTSL2 J065855.98-555322.9,104.73328,-55.88971,IrS,87719.0,0.2926,SUN,,5.333,1,0,10,2,1,0,0
11066,WISEA J065856.07-560056.2,104.73339,-56.01556,IrS,86940.0,0.29,PUN,,5.4,1,0,22,3,1,0,0
11101,SSTSL2 J065856.30-560601.6,104.73462,-56.10046,IrS,86940.0,0.29,PUN,,9.713,1,0,4,2,1,0,0
11105,SSTSL2 J065856.33-554941.0,104.73475,-55.82808,IrS,110923.0,0.37,PUN,,8.372,1,0,4,2,1,0,0
11110,SSTSL2 J065856.36-555121.3,104.73487,-55.85593,IrS,95934.0,0.32,PUN,,6.934,1,0,8,2,1,0,0
11111,WISEA J065856.36-555822.7,104.73487,-55.973,IrS,89938.0,0.3,PUN,,4.068,1,0,22,3,1,0,0
11133,SSTSL2 J065856.59-555417.7,104.73582,-55.90493,IrS,92936.0,0.31,PUN,,4.809,1,0,10,2,1,0,0
11155,[FBC2017] J065856.8-554230.5,104.73667,-55.70847,G,71950.0,0.24,PUN,,15.123,1,0,0,1,1,0,0
11159,SSTSL2 J065856.80-555528.7,104.7367,-55.92466,IrS,104927.0,0.35,PUN,,4.253,1,0,10,2,1,0,0
11164,WISEA J065856.83-560617.7,104.73681,-56.10493,IrS,89968.0,0.3001,SUN,,9.988,1,0,12,2,1,0,0
11170,SSTSL2 J065856.89-555934.8,104.73706,-55.993,IrS,83942.0,0.28,PUN,,4.647,1,0,8,2,1,0,0
11171,WISEA J065856.91-555609.4,104.73714,-55.93596,IrS,91317.0,0.3046,SUN,,4.055,1,0,22,3,1,0,0
11175,[RRE2010] HLS 15,104.7373,-55.88516,G,350757.0,1.17,UUN,,5.622,1,0,0,1,1,0,0
11195,SSTSL2 J065857.17-560732.3,104.73821,-56.12567,IrS,104927.0,0.35,PUN,,11.16,1,0,4,2,1,0,0
11198,SSTSL2 J065857.23-560611.3,104.73848,-56.10316,IrS,87749.0,0.2927,SUN,,9.913,1,0,2,2,1,0,0
11215,SSTSL2 J065857.39-555922.7,104.73916,-55.98965,IrS,83942.0,0.28,PUN,,4.605,1,0,6,2,1,0,0
11262,WISEA J065857.91-555512.0,104.74132,-55.92002,IrS,98932.0,0.33,PUN,,4.508,1,0,22,3,1,0,0
11265,WISEA J065857.93-560920.2,104.74139,-56.15561,IrS,86940.0,0.29,PUN,,12.888,1,0,12,2,1,0,0
11274,SSTSL2 J065857.99-561038.4,104.74166,-56.17735,IrS,95934.0,0.32,PUN,,14.133,1,0,4,2,1,0,0
11280,SSTSL2 J065858.04-555858.2,104.74187,-55.98285,IrS,89938.0,0.3,PUN,,4.501,1,0,10,2,1,0,0
11283,WISEA J065858.09-555434.6,104.74201,-55.90949,IrS,98932.0,0.33,PUN,,4.829,1,0,22,3,1,0,0
11299,SSTSL2 J065858.25-560049.5,104.74271,-56.01377,IrS,95934.0,0.32,PUN,,5.553,1,0,10,2,1,0,0
11304,SSTSL2 J065858.27-561000.7,104.74281,-56.16687,IrS,95934.0,0.32,PUN,,13.544,1,0,2,2,1,0,0
11310,WISEA J065858.35-560018.3,104.74315,-56.0051,IrS,88619.0,0.2956,SUN,,5.23,3,0,44,7,1,0,0
11313,SSTSL2 J065858.37-555426.6,104.74322,-55.90739,IrS,87749.0,0.2927,SUN,,4.931,1,0,8,2,1,0,0
11319,WISEA J065858.41-554330.0,104.74341,-55.72501,IrS,86940.0,0.29,PUN,,14.232,1,0,16,3,1,0,0
11334,SSTSL2 J065858.52-560042.8,104.74383,-56.01191,IrS,113921.0,0.38,PUN,,5.507,1,0,10,2,1,0,0
11350,[FBC2017] J065858.7-560632.7,104.74458,-56.10908,G,83942.0,0.28,PUN,,10.321,1,0,0,1,1,0,0
11370,SSTSL2 J065858.81-560542.7,104.74508,-56.0952,IrS,104927.0,0.35,PUN,,9.573,1,0,4,2,1,0,0
11383,WISEA J065858.95-555532.2,104.74564,-55.92562,IrS,89008.0,0.2969,SUN,,4.511,1,0,22,3,1,0,0
11398,SSTSL2 J065859.06-560552.6,104.7461,-56.09795,IrS,110923.0,0.37,PUN,,9.737,1,0,4,2,1,0,0
11404,SSTSL2 J065859.10-560222.1,104.74627,-56.03948,IrS,92936.0,0.31,PUN,,6.757,1,0,8,2,1,0,0
11408,WISEA J065859.14-554551.6,104.74643,-55.76436,IrS,89938.0,0.3,PUN,,12.029,1,0,14,3,1,0,0
11413,[FBC2017] J065859.2-560802.7,104.74667,-56.13408,G,92936.0,0.31,PUN,,11.733,1,0,0,1,1,0,0
11415,SSTSL2 J065859.22-555420.1,104.74678,-55.90561,IrS,101929.0,0.34,PUN,,5.089,1,0,8,2,1,0,0
11428,WISEA J065859.33-560447.9,104.74725,-56.07998,IrS,71950.0,0.24,PUN,,8.797,1,0,20,3,1,0,0
11429,SSTSL2 J065859.34-560907.3,104.74726,-56.15205,IrS,92936.0,0.31,PUN,,12.749,1,0,2,2,1,0,0
11451,SSTSL2 J065859.54-560448.2,104.74811,-56.08007,IrS,68952.0,0.23,PUN,,8.816,1,0,8,2,1,0,0
11458,[FBC2017] J065859.6-554449.2,104.74833,-55.747,G,80944.0,0.27,PUN,,13.03,1,0,0,1,1,0,0
11469,[FBC2017] J065859.7-560653.2,104.74875,-56.11478,G,110923.0,0.37,PUN,,10.69,1,0,0,1,1,0,0
11506,XMMXCS J065900.0-560926.8,104.75,-56.15744,GClstr,100430.0,0.335,UUN,,13.085,1,0,0,1,1,0,0
11542,WISEA J065900.26-560914.7,104.7511,-56.1541,IrS,101929.0,0.34,PUN,,12.909,1,0,12,2,1,0,0
11546,SSTSL2 J065900.27-555844.8,104.75117,-55.97912,IrS,88049.0,0.2937,SUN,,4.705,1,0,10,2,1,0,0
11553,SSTSL2 J065900.34-560932.3,104.75142,-56.15898,IrS,92936.0,0.31,PUN,,13.188,1,0,4,2,1,0,0
11557,WISEA J065900.36-560721.1,104.7515,-56.12254,IrS,92936.0,0.31,PUN,,11.153,1,0,16,3,1,0,0
11558,SSTSL2 J065900.36-560444.3,104.75152,-56.07898,IrS,89938.0,0.3,PUN,,8.816,1,0,7,2,1,0,0
11566,SSTSL2 J065900.39-560218.5,104.75167,-56.0385,IrS,101929.0,0.34,PUN,,6.828,1,0,8,2,1,0,0
11571,SSTSL2 J065900.42-560907.8,104.75176,-56.15217,IrS,86940.0,0.29,PUN,,12.808,1,0,2,2,1,0,0
11576,SSTSL2 J065900.49-560836.7,104.75206,-56.14354,IrS,89938.0,0.3,PUN,,12.327,1,0,4,2,1,0,0
11592,WISEA J065900.63-560357.6,104.75256,-56.06613,IrS,89938.0,0.3,PUN,,8.177,1,0,20,3,1,0,0
11595,WISEA J065900.63-554531.7,104.75265,-55.75881,IrS,86940.0,0.29,PUN,,12.415,1,0,14,3,1,0,0
11596,SSTSL2 J065900.63-560940.3,104.75265,-56.16121,IrS,98932.0,0.33,PUN,,13.328,1,0,2,2,1,0,0
11605,WISEA J065900.70-555331.7,104.75294,-55.89216,IrS,98932.0,0.33,PUN,,5.731,1,0,22,3,1,0,0
11608,WISEA J065900.71-560956.6,104.75297,-56.16572,IrS,92936.0,0.31,PUN,,13.587,1,0,14,3,1,0,0
11610,SSTSL2 J065900.73-560659.4,104.75304,-56.1165,IrS,104927.0,0.35,PUN,,10.843,1,0,2,2,1,0,0
11654,SSTSL2 J065901.02-560224.2,104.75427,-56.04008,IrS,87869.0,0.2931,SUN,,6.957,1,0,8,2,1,0,0
11665,WISEA J065901.09-560929.7,104.75455,-56.15828,IrS,86940.0,0.29,PUN,,13.184,1,0,14,3,1,0,0
11666,SSTSL2 J065901.09-555148.2,104.75455,-55.86341,IrS,101929.0,0.34,PUN,,6.977,1,0,8,2,1,0,0
11667,[FBC2017] J065901.1-560904.4,104.75458,-56.15122,G,92936.0,0.31,PUN,,12.787,1,0,0,1,1,0,0
11739,WISEA J065901.66-555011.5,104.75694,-55.83654,IrS,98932.0,0.33,PUN,,8.315,1,0,38,4,1,1,0
11790,WISEA J065902.01-555900.5,104.7584,-55.98347,IrS,95934.0,0.32,PUN,,5.026,1,0,22,3,1,0,0
11797,WISEA J065902.07-554548.2,104.75856,-55.7635,IrS,95934.0,0.32,PUN,,12.228,1,0,16,3,1,0,0
11801,WISEA J065902.06-560717.1,104.75859,-56.12144,IrS,95934.0,0.32,PUN,,11.19,1,0,14,3,1,0,0
11804,SSTSL2 J065902.10-555136.6,104.75876,-55.86019,IrS,95934.0,0.32,PUN,,7.216,1,0,7,2,1,0,0
11809,WISEA J065902.13-555117.1,104.75892,-55.85476,IrS,89728.0,0.2993,SUN,,7.471,1,0,20,3,1,0,0
11826,WISEA J065902.28-561018.8,104.75952,-56.17192,IrS,71950.0,0.24,PUN,,14.01,1,0,16,3,1,0,0
11834,WISEA J065902.31-555557.1,104.75965,-55.93255,IrS,91916.0,0.3066,SUN,,4.839,1,0,28,4,1,0,0
11851,SSTSL2 J065902.51-560607.7,104.76049,-56.10216,IrS,65954.0,0.22,PUN,,10.179,1,0,2,2,1,0,0
11859,SSTSL2 J065902.63-554649.9,104.76099,-55.78055,IrS,92936.0,0.31,PUN,,11.323,1,0,2,2,1,0,0
11860,SSTSL2 J065902.64-554946.5,104.76101,-55.82959,IrS,104927.0,0.35,PUN,,8.738,1,0,4,2,1,0,0
11875,SSTSL2 J065902.70-554917.3,104.76129,-55.82147,IrS,110923.0,0.37,PUN,,9.156,1,0,4,2,1,0,0
11877,SSTSL2 J065902.72-560322.3,104.76135,-56.05621,IrS,104927.0,0.35,PUN,,7.86,1,0,8,2,1,0,0
11881,WISEA J065902.77-560023.3,104.76149,-56.00648,IrS,104927.0,0.35,PUN,,5.777,1,0,18,3,1,0,0
11886,SSTSL2 J065902.79-555756.2,104.76166,-55.96563,IrS,92936.0,0.31,PUN,,4.836,1,0,10,2,1,0,0
11889,SSTSL2 J065902.82-555902.7,104.76176,-55.98408,IrS,86940.0,0.29,PUN,,5.144,1,0,10,2,1,0,0
11897,SSTSL2 J065902.91-560207.7,104.76213,-56.03549,IrS,89938.0,0.3,PUN,,6.928,1,0,8,2,1,0,0
11959,WISEA J065903.43-561107.1,104.76431,-56.18533,IrS,86940.0,0.29,PUN,,14.822,1,0,12,2,1,0,0
11963,WISEA J065903.46-555802.3,104.76443,-55.96731,IrS,89938.0,0.3,PUN,,4.945,1,0,22,3,1,0,0
11973,WISEA J065903.54-560430.1,104.76478,-56.07504,IrS,86940.0,0.29,PUN,,8.848,1,0,20,3,1,0,0
11985,SSTSL2 J065903.67-555909.9,104.76532,-55.98609,IrS,88439.0,0.295,SUN,,5.301,1,0,10,2,1,0,0
12012,WISEA J065903.89-560919.9,104.76625,-56.15553,IrS,95934.0,0.32,PUN,,13.17,1,0,16,3,1,0,0
12045,[FBC2017] J065904.4-555419.8,104.76833,-55.9055,G,80944.0,0.27,PUN,,5.714,1,0,0,1,1,0,0
12055,WISEA J065904.50-555737.5,104.76876,-55.96042,IrS,92936.0,0.31,PUN,,5.03,1,0,22,3,1,0,0
12057,SSTSL2 J065904.52-561007.2,104.76887,-56.16868,IrS,95934.0,0.32,PUN,,13.936,1,0,4,2,1,0,0
12067,SSTSL2 J065904.59-554529.5,104.76916,-55.7582,IrS,89938.0,0.3,PUN,,12.659,1,0,2,2,1,0,0
12084,SSTSL2 J065904.72-560842.5,104.7697,-56.14514,IrS,86940.0,0.29,PUN,,12.64,1,0,4,2,1,0,0
12109,[FBC2017] J065905.0-561109.7,104.77083,-56.18603,G,92936.0,0.31,PUN,,14.935,1,0,0,1,1,0,0
12112,WISEA J065904.96-555418.0,104.77096,-55.905,IrS,110923.0,0.37,PUN,,5.806,1,0,22,3,1,0,0
12131,WISEA J065905.12-560047.6,104.77146,-56.01329,IrS,88019.0,0.2936,SUN,,6.286,1,0,19,3,1,0,0
12132,SSTSL2 J065905.16-554522.1,104.77152,-55.75616,IrS,92936.0,0.31,PUN,,12.804,1,0,4,2,1,0,0
12134,SSTSL2 J065905.16-555354.7,104.77154,-55.89853,IrS,104927.0,0.35,PUN,,6.02,1,0,10,2,1,0,0
12153,WISEA J065905.38-554932.7,104.77207,-55.82568,IrS,86940.0,0.29,PUN,,9.14,1,0,16,3,1,0,0
12156,2MASS J06590530-5606474,104.7721,-56.11318,IrS,74948.0,0.25,PUN,,10.945,1,0,4,2,1,0,0
12179,WISEA J065905.49-560648.0,104.77289,-56.11333,IrS,68952.0,0.23,PUN,,10.965,1,0,14,3,1,0,0
12196,[FBC2017] J065905.6-561157.3,104.77333,-56.19925,G,80944.0,0.27,PUN,,15.71,1,0,0,1,1,0,0
12225,SSTSL2 J065905.96-555542.2,104.77484,-55.92839,IrS,90567.0,0.3021,SUN,,5.396,1,0,8,2,1,0,0
12226,SSTSL2 J065905.97-554901.9,104.77489,-55.81721,IrS,83942.0,0.28,PUN,,9.616,1,0,4,2,1,0,0
12230,SSTSL2 J065906.01-560422.3,104.77505,-56.07288,IrS,88918.0,0.2966,SUN,,8.936,1,0,8,2,1,0,0
12238,SSTSL2 J065906.05-555536.3,104.77523,-55.92677,IrS,98932.0,0.33,PUN,,5.435,1,0,10,2,1,0,0
12264,WISEA J065906.29-560708.9,104.77623,-56.11915,IrS,68952.0,0.23,PUN,,11.326,1,0,16,3,1,0,0
12327,WISEA J065906.99-560655.3,104.77914,-56.11539,IrS,86940.0,0.29,PUN,,11.173,1,0,16,3,1,0,0
12347,SSTSL2 J065907.11-555621.3,104.77964,-55.93927,IrS,86940.0,0.29,PUN,,5.422,1,0,10,2,1,0,0
12348,WISEA J065907.14-560352.2,104.77978,-56.0645,IrS,88379.0,0.2948,SUN,,8.631,1,0,20,3,1,0,0
12358,WISEA J065907.24-560052.4,104.78017,-56.01457,IrS,89938.0,0.3,PUN,,6.568,1,0,20,3,1,0,0
12365,[FBC2017] J065907.3-560618.8,104.78042,-56.10522,G,65954.0,0.22,PUN,,10.663,1,0,0,1,1,0,0
12376,[FBC2017] J065907.4-560839.5,104.78083,-56.14431,G,92936.0,0.31,PUN,,12.747,1,0,0,1,1,0,0
12391,WISEA J065907.60-560834.8,104.78171,-56.14303,IrS,92936.0,0.31,PUN,,12.69,1,0,12,2,1,0,0
12409,WISEA J065907.79-560608.2,104.78248,-56.1023,IrS,89938.0,0.3,PUN,,10.548,1,0,14,3,1,0,0
12413,[FBC2017] J065907.8-560742.8,104.7825,-56.12856,G,89938.0,0.3,PUN,,11.923,1,0,0,1,1,0,0
12451,SSTSL2 J065908.14-555622.7,104.78394,-55.93964,IrS,68952.0,0.23,PUN,,5.563,1,0,8,2,1,0,0
12479,SSTSL2 J065908.37-560119.2,104.78491,-56.022,IrS,89938.0,0.3,PUN,,6.959,1,0,8,2,1,0,0
12529,SSTSL2 J065908.90-555712.5,104.78708,-55.95347,IrS,89938.0,0.3,PUN,,5.62,1,0,8,2,1,0,0
12536,SSTSL2 J065908.96-560149.4,104.78736,-56.0304,IrS,92936.0,0.31,PUN,,7.338,1,0,8,2,1,0,0
12540,[FBC2017] J065909.0-555955.1,104.7875,-55.99864,G,116919.0,0.39,PUN,,6.291,1,0,0,1,1,0,0
12542,WISEA J065909.01-555730.3,104.78756,-55.95844,IrS,90477.0,0.3018,SUN,,5.649,1,0,22,3,1,0,0
12552,WISEA J065909.10-555916.7,104.78793,-55.988,IrS,65954.0,0.22,PUN,,6.048,1,0,20,3,1,0,0
12565,[FBC2017] J065909.3-555840.3,104.78875,-55.97786,G,92936.0,0.31,PUN,,5.884,1,0,0,1,1,0,0
12576,WISEA J065909.50-554852.5,104.78925,-55.81465,IrS,74948.0,0.25,PUN,,10.013,1,0,14,3,1,0,0
12595,WISEA J065909.64-554417.5,104.79017,-55.7382,IrS,80944.0,0.27,PUN,,14.044,1,0,16,3,1,0,0
12596,WISEA J065909.64-555718.6,104.79018,-55.95517,IrS,92936.0,0.31,PUN,,5.727,1,0,22,3,1,0,0
12611,[FBC2017] J065909.8-554955.0,104.79083,-55.83194,G,92936.0,0.31,PUN,,9.211,1,0,0,1,1,0,0
12621,[FBC2017] J065909.9-560621.8,104.79125,-56.10606,G,86940.0,0.29,PUN,,10.893,1,0,0,1,1,0,0
12649,[FBC2017] J065910.2-561035.8,104.7925,-56.17661,G,89938.0,0.3,PUN,,14.675,1,0,0,1,1,0,0
12650,[FBC2017] J065910.2-561014.2,104.7925,-56.17061,G,95934.0,0.32,PUN,,14.345,1,0,0,1,1,0,0
12651,WISEA J065910.21-554354.0,104.79255,-55.73167,IrS,107925.0,0.36,PUN,,14.435,1,0,14,3,1,0,0
12671,[FBC2017] J065910.4-561125.8,104.79333,-56.1905,G,89938.0,0.3,PUN,,15.454,1,0,0,1,1,0,0
12673,SSTSL2 J065910.41-555124.4,104.79338,-55.85679,IrS,98932.0,0.33,PUN,,8.161,1,0,8,2,1,0,0
12691,SSTSL2 J065910.62-560333.2,104.79428,-56.05924,IrS,91137.0,0.304,SUN,,8.706,1,0,8,2,1,0,0
12695,SSTSL2 J065910.67-555521.5,104.79447,-55.92266,IrS,86940.0,0.29,PUN,,6.125,1,0,10,2,1,0,0
12697,SSTSL2 J065910.69-555535.6,104.79455,-55.92658,IrS,98932.0,0.33,PUN,,6.064,1,0,8,2,1,0,0
12698,SSTSL2 J065910.69-554800.8,104.79458,-55.80024,IrS,95934.0,0.32,PUN,,10.832,1,0,4,2,1,0,0
12706,SSTSL2 J065910.78-555639.1,104.79495,-55.94422,IrS,88888.0,0.2965,SUN,,5.902,1,0,10,2,1,0,0
12713,SSTSL2 J065910.84-554655.3,104.79517,-55.78204,IrS,95934.0,0.32,PUN,,11.774,1,0,2,2,1,0,0
12725,SSTSL2 J065910.99-560509.3,104.79582,-56.08592,IrS,107925.0,0.36,PUN,,9.978,1,0,6,2,1,0,0
12732,[FBC2017] J065911.1-561019.2,104.79625,-56.172,G,89938.0,0.3,PUN,,14.472,1,0,0,1,1,0,0
12741,SSTSL2 J065911.18-555752.6,104.79661,-55.96462,IrS,98932.0,0.33,PUN,,5.987,1,0,8,2,1,0,0
12755,[FBC2017] J065911.3-555608.8,104.79708,-55.93578,G,68952.0,0.23,PUN,,6.034,1,0,0,1,1,0,0
12767,[FBC2017] J065911.4-560624.9,104.7975,-56.10692,G,104927.0,0.35,PUN,,11.049,1,0,0,1,1,0,0
12776,WISEA J065911.46-561007.4,104.79779,-56.16874,IrS,89938.0,0.3,PUN,,14.315,1,0,12,2,1,0,0
12806,WISEA J065911.70-554619.0,104.79876,-55.77195,IrS,83942.0,0.28,PUN,,12.361,1,0,14,3,1,0,0
12820,SSTSL2 J065911.87-560049.8,104.79949,-56.01385,IrS,101929.0,0.34,PUN,,7.087,1,0,6,2,1,0,0
12831,[FBC2017] J065912.0-560911.4,104.8,-56.15317,G,110923.0,0.37,PUN,,13.505,1,0,0,1,1,0,0
12844,WISEA J065912.22-554418.2,104.80092,-55.73841,IrS,86940.0,0.29,PUN,,14.184,1,0,12,2,1,0,0
12883,SSTSL2 J065912.61-555621.9,104.80254,-55.93943,IrS,104927.0,0.35,PUN,,6.184,1,0,10,2,1,0,0
12912,SSTSL2 J065912.93-555704.9,104.80389,-55.95138,IrS,98932.0,0.33,PUN,,6.184,1,0,10,2,1,0,0
12916,WISEA J065912.95-560154.3,104.80397,-56.03177,IrS,86940.0,0.29,PUN,,7.823,1,0,20,3,1,0,0
12917,WISEA J065912.96-554339.7,104.80403,-55.7277,IrS,95934.0,0.32,PUN,,14.811,1,0,14,3,1,0,0
12930,[FBC2017] J065913.1-555504.8,104.80458,-55.918,G,95934.0,0.32,PUN,,6.533,1,0,0,1,1,0,0
12934,WISEA J065913.13-555311.8,104.80473,-55.88662,IrS,86940.0,0.29,PUN,,7.346,1,0,22,3,1,0,0
12946,SSTSL2 J065913.34-555620.7,104.8056,-55.93911,IrS,86940.0,0.29,PUN,,6.289,1,0,10,2,1,0,0
12949,[FBC2017] J065913.4-560725.8,104.80583,-56.12383,G,116919.0,0.39,PUN,,12.058,1,0,0,1,1,0,0
12952,SSTSL2 J065913.45-555630.5,104.80604,-55.942,G,91197.0,0.3042,SUN,,6.285,2,0,10,3,1,0,0
12962,WISEA J065913.47-560136.5,104.80636,-56.02656,IrS,71950.0,0.24,PUN,,7.701,1,0,20,3,1,0,0
12976,SSTSL2 J065913.68-555609.6,104.80702,-55.93602,IrS,107925.0,0.36,PUN,,6.361,1,0,10,2,1,0,0
12983,SSTSL2 J065913.76-555942.5,104.80736,-55.99516,IrS,80944.0,0.27,PUN,,6.812,1,0,6,2,1,0,0
12986,SSTSL2 J065913.83-555614.3,104.80765,-55.93732,IrS,89938.0,0.3,PUN,,6.371,1,0,10,2,1,0,0
12987,WISEA J065913.87-561048.9,104.80779,-56.18027,IrS,74948.0,0.25,PUN,,15.083,1,0,12,2,1,0,0
12990,SSTSL2 J065913.90-555625.0,104.80793,-55.9403,IrS,98932.0,0.33,PUN,,6.358,1,0,8,2,1,0,0
12994,[FBC2017] J065914.0-555747.1,104.80833,-55.96308,G,92936.0,0.31,PUN,,6.368,1,0,0,1,1,0,0
13045,SSTSL2 J065914.42-555311.2,104.81012,-55.88646,IrS,91137.0,0.304,SUN,,7.505,1,0,7,2,1,0,0
13100,WISEA J065915.05-560825.5,104.81272,-56.14043,IrS,92936.0,0.31,PUN,,13.033,1,0,12,2,1,0,0
13119,WISEA J065915.29-554302.3,104.81374,-55.71731,IrS,77946.0,0.26,PUN,,15.514,1,0,12,2,1,0,0
13124,SSTSL2 J065915.39-554559.4,104.81416,-55.76651,IrS,104927.0,0.35,PUN,,12.902,1,0,4,2,1,0,0
13135,WISEA J065915.48-560736.7,104.81453,-56.12687,IrS,89938.0,0.3,PUN,,12.365,1,0,12,2,1,0,0
13169,SSTSL2 J065915.90-555216.8,104.81625,-55.87136,IrS,104927.0,0.35,PUN,,8.182,1,0,8,2,1,0,0
13188,SSTSL2 J065916.13-555428.1,104.81724,-55.90783,IrS,89938.0,0.3,PUN,,7.142,1,0,10,2,1,0,0
13202,[FBC2017] J065916.3-555544.4,104.81792,-55.929,G,95934.0,0.32,PUN,,6.796,1,0,0,1,1,0,0
13205,WISEA J065916.35-554424.1,104.81815,-55.74003,IrS,89938.0,0.3,PUN,,14.357,1,0,16,3,1,0,0
13224,SSTSL2 J065916.56-554401.9,104.81904,-55.73387,IrS,110923.0,0.37,PUN,,14.699,1,0,4,2,1,0,0
13245,WISEA J065916.74-560142.7,104.81977,-56.02853,IrS,91437.0,0.305,SUN,,8.137,1,0,12,2,1,0,0
13248,SSTSL2 J065916.75-555617.8,104.81983,-55.93829,IrS,89938.0,0.3,PUN,,6.769,1,0,8,2,1,0,0
13260,[FBC2017] J065916.9-555253.1,104.82042,-55.88142,G,74948.0,0.25,PUN,,7.959,1,0,0,1,1,0,0
13266,[FBC2017] J065917.0-560708.0,104.82083,-56.11889,G,95934.0,0.32,PUN,,12.078,1,0,0,1,1,0,0
13284,SSTSL2 J065917.22-555259.7,104.82177,-55.88327,IrS,98932.0,0.33,PUN,,7.939,1,0,10,2,1,0,0
13291,WISEA J065917.28-554839.5,104.82203,-55.81098,IrS,95934.0,0.32,PUN,,10.85,1,0,12,2,1,0,0
13301,[FBC2017] J065917.4-560057.4,104.8225,-56.01594,G,92936.0,0.31,PUN,,7.816,1,0,0,1,1,0,0
13306,SSTSL2 J065917.47-555903.7,104.82279,-55.98438,IrS,113921.0,0.38,PUN,,7.09,1,0,7,2,1,0,0
13307,WISEA J065917.47-555940.3,104.82283,-55.99455,IrS,80944.0,0.27,PUN,,7.282,1,0,17,3,1,0,0
13324,[FBC2017] J065917.7-554649.3,104.82375,-55.78036,G,77946.0,0.26,PUN,,12.369,1,0,0,1,1,0,0
13325,SSTSL2 J065917.71-560014.8,104.8238,-56.00411,IrS,101929.0,0.34,PUN,,7.532,1,0,4,2,1,0,0
13337,SSTSL2 J065917.86-555558.9,104.82444,-55.93305,IrS,101929.0,0.34,PUN,,6.967,1,0,8,2,1,0,0
13344,SSTSL2 J065917.96-555554.9,104.82483,-55.93194,IrS,95934.0,0.32,PUN,,6.992,1,0,8,2,1,0,0
13348,[FBC2017] J065918.0-560924.3,104.825,-56.15675,G,98932.0,0.33,PUN,,14.087,1,0,0,1,1,0,0
13354,WISEA J065918.08-560114.5,104.82536,-56.0207,IrS,113921.0,0.38,PUN,,8.042,1,0,12,2,1,0,0
13356,[FBC2017] J065918.1-560657.6,104.82542,-56.116,G,104927.0,0.35,PUN,,12.022,1,0,0,1,1,0,0
13360,WISEA J065918.12-555213.2,104.82553,-55.87036,IrS,89938.0,0.3,PUN,,8.471,1,0,19,3,1,0,0
13392,[FBC2017] J065918.5-561051.5,104.82708,-56.18097,G,104927.0,0.35,PUN,,15.402,1,0,0,1,1,0,0
13399,[FBC2017] J065918.6-560022.4,104.8275,-56.00622,G,116919.0,0.39,PUN,,7.698,1,0,0,1,1,0,0
13401,WISEA J065918.59-555057.9,104.82769,-55.84913,IrS,98932.0,0.33,PUN,,9.32,1,0,20,3,1,0,0
13436,SSTSL2 J065918.92-555509.7,104.82885,-55.91938,IrS,92936.0,0.31,PUN,,7.29,1,0,10,2,1,0,0
13446,WISEA J065919.07-560733.3,104.82949,-56.12593,IrS,68952.0,0.23,PUN,,12.59,1,0,12,2,1,0,0
13451,WISEA J065919.14-554921.1,104.82959,-55.82264,IrS,116919.0,0.39,PUN,,10.484,1,0,14,3,1,0,0
13468,SSTSL2 J065919.37-555009.9,104.83074,-55.83611,IrS,86940.0,0.29,PUN,,9.928,1,0,4,2,1,0,0
13471,WISEA J065919.40-555925.0,104.83086,-55.99029,IrS,95934.0,0.32,PUN,,7.452,1,0,12,2,1,0,0
13481,WISEA J065919.56-560111.5,104.83153,-56.01988,IrS,83942.0,0.28,PUN,,8.196,1,0,12,2,1,0,0
